,class,component,sup,cpm,mis,misr,dir,omega
2813,1,15,4,0,5.5,0,3,3
2814,1,16,4,0,2.5,0,0,3
2815,1,17,4,0,4.5,0,1,3
2816,1,18,4,0,2,0,2,3
2817,1,19,4,0,0.8,0,4,3
2818,1,20,1,6000,1.3,0,9,3
2819,1,21,1,6000,0.4,0,5,3
2820,1,22,3,27000,0.9,0,5,3
2821,1,23,4,3000,1.65,0,9,3
2822,1,24,4,3000,0.7,0,5,3
2823,1,25,4,6000,1,0,9,3
2824,1,26,4,9000,0.6,0,9,3
2825,1,27,1,13500,0.9,0,9,3
2826,1,28,1,18000,1.65,0,5,3
2827,1,29,2,3000,1.75,0,9,3
2828,1,30,2,3000,0.6,0,5,3
2829,1,31,2,6000,1.1,0,9,3
2830,1,32,2,6000,0.3,0,5,3
2831,1,33,2,6000,0.3,0,8,3
2832,1,34,2,9000,0.8,0,5,3
2833,1,35,2,9000,0.3,0,8,3
2834,1,36,2,18000,0.4,0,9,3
2835,1,37,2,27000,0.45,0,5,3
2836,1,38,1,3000,2.15,0,9,3
2837,1,39,1,3000,0.8,0,5,3
2838,1,40,2,36000,0.75,0,5,3
2839,1,41,4,21000,2,0,9,3
2840,1,42,4,21000,0.9,0,5,3
2841,1,43,2,38000,0.55,0,9,3
2842,1,44,3,3000,4.8,0,9,3
2843,1,45,3,3000,2.2,0,5,3
2844,1,46,3,6000,1.5,0,9,3
2845,1,47,3,9000,0.8,0,9,3
2846,1,48,3,21000,1.7,0,5,3
2847,1,49,3,3000,4.8,0,7,3
2848,1,0,2,0,17.5,0,6,3
2849,1,1,2,0,7.5,0,3,3
2850,1,2,2,0,5,0,0,3
2851,1,3,2,0,3.5,0,1,3
2852,1,4,2,0,2.75,0,2,3
2853,1,5,2,0,2.05,0,4,3
2854,1,6,3,0,40,0,6,3
2855,1,7,3,0,17.5,0,3,3
2856,1,8,3,0,7,0,1,3
2857,1,9,3,0,4.25,0,2,3
2858,1,10,1,0,19.5,0,6,3
2859,1,11,1,0,6.5,0,3,3
2860,1,12,1,0,3.5,0,1,3
2861,1,13,1,0,2.65,0,2,3
2862,1,14,4,0,21,0,6,3
2863,1,15,4,0,6.5,0,3,3
2864,1,16,4,0,5,0,0,3
2865,1,17,4,0,5,0,1,3
2866,1,18,4,0,2.85,0,2,3
2867,1,19,4,0,1.3,0,4,3
2868,1,20,1,6000,1.05,0,9,3
2869,1,21,4,24000,1.65,0,5,3
2870,1,22,4,24000,0.7,0,8,3
2871,1,23,3,21000,1.2,0,9,3
2872,1,24,3,21000,2.4,0,5,3
2873,1,25,4,3000,3,0,9,3
2874,1,26,4,3000,0.8,0,5,3
2875,1,27,4,3000,0.3,0,8,3
2876,1,28,4,6000,1,0,9,3
2877,1,29,4,9000,0.8,0,9,3
2878,1,30,4,12000,0.8,0,5,3
2879,1,31,4,21000,2.75,0,9,3
2880,1,32,1,9000,0.8,0,9,3
2881,1,33,1,9000,1,0,5,3
2882,1,34,1,18000,0.9,0,9,3
2883,1,35,1,28000,2.65,0,5,3
2884,1,36,2,3000,2.7,0,9,3
2885,1,37,2,3000,0.95,0,5,3
2886,1,38,2,3000,0.45,0,8,3
2887,1,39,2,6000,1.2,0,9,3
2888,1,40,2,9000,1.2,0,5,3
2889,1,41,2,18000,0.9,0,9,3
2890,1,42,2,18000,2.25,0,8,3
2891,1,43,2,28000,1.85,0,5,3
2892,1,44,2,36000,1.35,0,9,3
2893,1,45,3,3000,6,0,9,3
2894,1,46,3,3000,2.6,0,5,3
2895,1,47,3,6000,1.75,0,9,3
2896,1,48,3,6000,0.55,0,5,3
2897,1,49,3,9000,2,0,9,3
2898,1,50,3,12000,0.9,0,5,3
2899,1,51,1,3000,3,0,9,3
2900,1,52,1,3000,0.7,0,5,3
2901,1,53,3,18000,0.9,0,9,3
2902,1,54,3,3000,6,0,7,3
2903,1,0,1,0,14,0,6,3
2904,1,1,1,0,7,0,3,3
2905,1,2,1,0,2.6,0,1,3
2906,1,3,1,0,1.5,0,2,3
2907,1,4,2,0,16,0,6,3
2908,1,5,2,0,8,0,3,3
2909,1,6,2,0,5,0,0,3
2910,1,7,2,0,3,0,1,3
2911,1,8,2,0,2.25,0,2,3
2912,1,9,2,0,1.9,0,4,3
2913,1,10,3,0,35,0,6,3
2914,1,11,3,0,15,0,3,3
2915,1,12,3,0,6.25,0,1,3
2916,1,13,3,0,5.2,0,2,3
2917,1,14,4,0,22,0,6,3
2918,1,15,4,0,6.5,0,3,3
2919,1,16,4,0,3.5,0,0,3
2920,1,17,4,0,4.5,0,1,3
2921,1,18,4,0,2.3,0,2,3
2922,1,19,4,0,1.05,0,4,3
2923,1,20,1,6000,0.95,0,9,3
2924,1,21,3,9000,0.9,0,5,3
2925,1,22,4,3000,2.7,0,9,3
2926,1,23,4,3000,1,0,5,3
2927,1,24,4,3000,0.4,0,8,3
2928,1,25,4,6000,1.25,0,9,3
2929,1,26,4,6000,0.5,0,5,3
2930,1,27,4,6000,0.4,0,8,3
2931,1,28,1,9000,0.4,0,5,3
2932,1,29,1,18000,0.6,0,5,3
2933,1,30,2,3000,2.5,0,9,3
2934,1,31,2,3000,1,0,5,3
2935,1,32,2,3000,0.65,0,8,3
2936,1,33,2,6000,1.1,0,9,3
2937,1,34,2,9000,0.9,0,5,3
2938,1,35,2,18000,0.5,0,5,3
2939,1,36,2,36000,1.3,0,8,3
2940,1,37,1,3000,2.3,0,9,3
2941,1,38,1,3000,0.9,0,5,3
2942,1,39,3,3000,5,0,9,3
2943,1,40,3,3000,2.4,0,5,3
2944,1,41,4,21000,2.6,0,9,3
2945,1,42,4,21000,0.8,0,5,3
2946,1,43,4,21000,0.7,0,8,3
2947,1,44,3,6000,1.2,0,9,3
2948,1,45,3,6000,0.8,0,5,3
2949,1,46,3,12000,1.05,0,5,3
2950,1,47,3,15000,0.9,0,5,3
2951,1,48,3,24000,1.25,0,9,3
2952,1,49,3,30000,3.75,0,5,3
2953,1,50,3,3000,5,0,7,3
2954,1,0,1,0,24,12.5,6,3
2955,1,1,1,0,135,20,3,3
2956,1,2,1,0,4.3,4.75,1,3
2957,1,3,1,0,19,3.75,2,3
2958,1,4,2,0,40,17.5,6,3
2959,1,5,2,0,165,30,3,3
2960,1,6,2,0,170,26,0,3
2961,1,7,2,0,6.3,5.25,1,3
2962,1,8,2,0,26.5,5,2,3
2963,1,9,2,0,26.5,4.25,4,3
2964,1,10,3,0,90,12.5,6,3
2965,1,11,3,0,100,19,3,3
2966,1,12,3,0,14,8.5,1,3
2967,1,13,3,0,18,6.5,2,3
2968,1,14,4,0,74,25,6,3
2969,1,15,4,0,31,15,3,3
2970,1,16,4,0,26,25,0,3
2971,1,17,4,0,11.5,8,1,3
2972,1,18,4,0,6,8,2,3
2973,1,19,4,0,5.5,9.5,4,3
2974,1,20,1,6000,2.25,3.25,9,3
2975,1,21,1,6000,2,1.25,5,3
2976,1,22,3,15000,1.9,3.5,9,3
2977,1,23,3,15000,0.65,0,5,3
2978,1,24,3,24000,1.2,0,9,3
2979,1,25,3,27000,1.25,0,9,3
2980,1,26,3,27000,1.85,3.5,5,3
2981,1,27,3,36000,0.9,0,9,3
2982,1,28,4,3000,11,2.5,9,3
2983,1,29,4,3000,4.3,1,5,3
2984,1,30,4,3000,3,0,8,3
2985,1,31,4,6000,1.85,1.5,9,3
2986,1,32,4,6000,2.25,3,5,3
2987,1,33,4,6000,3.5,7,8,3
2988,1,34,4,9000,1.2,0,9,3
2989,1,35,4,12000,0.65,2,8,3
2990,1,36,4,18000,1.7,0,9,3
2991,1,37,4,18000,0.85,0,5,3
2992,1,38,4,15000,1.5,3,9,3
2993,1,39,4,15000,1.1,2.5,8,3
2994,1,40,4,21000,1.1,3.5,5,3
2995,1,41,4,27000,1.7,0,5,3
2996,1,42,4,27000,1.95,0,8,3
2997,1,43,4,24000,1.8,0,5,3
2998,1,44,4,32000,1.3,0,9,3
2999,1,45,1,12000,0.45,0,9,3
3000,1,46,1,15000,0.45,1.5,9,3
3001,1,47,1,15000,0.35,0,5,3
3002,1,48,1,18000,0.25,0,9,3
3003,1,49,1,18000,0.25,0,5,3
3004,1,50,1,3000,2.8,1.05,9,3
3005,1,51,1,3000,17,3.75,5,3
3006,1,52,2,3000,5.4,1.25,9,3
3007,1,53,2,3000,24.5,3.25,5,3
3008,1,54,2,3000,24.5,3.75,8,3
3009,1,55,4,33000,0.7,0,5,3
3010,1,56,4,33000,0.7,0,8,3
3011,1,57,2,6000,1.8,3.75,9,3
3012,1,58,2,6000,1.45,1.75,5,3
3013,1,59,2,6000,1.05,0.75,8,3
3014,1,60,2,9000,0.95,0,5,3
3015,1,61,2,12000,0.55,0,9,3
3016,1,62,2,15000,0.5,1.75,9,3
3017,1,63,2,21000,0.65,0,9,3
3018,1,64,2,24000,1.1,0,9,3
3019,1,65,2,24000,1,0,5,3
3020,1,66,2,24000,0.65,0,8,3
3021,1,67,3,3000,13.5,0.6,9,3
3022,1,68,3,3000,15,1.75,5,3
3023,1,69,3,6000,1.7,1.75,9,3
3024,1,70,3,6000,1.95,2.5,5,3
3025,1,71,3,9000,0.95,1,9,3
3026,1,72,3,9000,0.65,0,5,3
3027,1,73,2,3000,24.5,0,7,3
3028,1,0,2,0,27,11,6,2
3029,1,1,2,0,29,13,3,2
3030,1,2,2,0,15,5.5,0,2
3031,1,3,2,0,4.8,1.6,1,2
3032,1,4,2,0,2.9,1.45,2,2
3033,1,5,2,0,2,0.95,4,2
3034,1,6,3,0,50,19,6,2
3035,1,7,3,0,55,21,3,2
3036,1,8,3,0,6.4,3.2,1,2
3037,1,9,3,0,8,5.6,2,2
3038,1,10,1,0,6,3.5,6,2
3039,1,11,1,0,8.5,3.5,3,2
3040,1,12,1,0,3.2,1.1,1,2
3041,1,13,1,0,1.5,0.7,2,2
3042,1,14,4,0,4.5,6.5,6,2
3043,1,15,4,0,14.5,9,3,2
3044,1,16,4,0,15,6.5,0,2
3045,1,17,4,0,1.8,1.3,1,2
3046,1,18,4,0,3.8,4.25,2,2
3047,1,19,4,0,1.2,0.7,4,2
3048,1,20,1,6000,0.45,0,9,2
3049,1,21,3,10500,1.2,0,9,2
3050,1,22,3,15000,1.2,1.1,5,2
3051,1,23,3,24000,3,0,9,2
3052,1,24,3,24000,4.75,0,5,2
3053,1,25,4,1500,0.3,0,9,2
3054,1,26,4,1500,1.2,0.6,5,2
3055,1,27,4,1500,1.2,0.4,8,2
3056,1,28,4,24000,0.8,0,9,2
3057,1,29,1,7500,1.4,0,9,2
3058,1,30,1,10500,0.9,0.45,9,2
3059,1,31,1,10500,0.6,0,5,2
3060,1,32,1,15000,2.1,0.5,9,2
3061,1,33,1,27000,0.85,0,5,2
3062,1,34,2,1500,2,0.8,9,2
3063,1,35,2,1500,2,0.8,5,2
3064,1,36,2,1500,1,0.4,8,2
3065,1,37,2,3000,0.5,0,5,2
3066,1,38,2,6000,0.45,0,9,2
3067,1,39,2,7500,1.6,0.65,9,2
3068,1,40,2,7500,0.65,0.3,5,2
3069,1,41,2,7500,0.5,0,8,2
3070,1,42,2,10500,0.7,0,5,2
3071,1,43,2,10500,0.6,0,8,2
3072,1,44,2,15000,1.9,0.45,9,2
3073,1,45,2,18000,0.7,0,9,2
3074,1,46,1,1500,0.5,0.2,9,2
3075,1,47,1,1500,0.6,0,5,2
3076,1,48,2,27000,0.9,0,8,2
3077,1,49,4,27000,1.4,0,5,2
3078,1,50,3,1500,4,1.2,9,2
3079,1,51,3,1500,4.2,1.4,5,2
3080,1,52,3,24000,4.75,0,7,2
3081,1,0,1,0,13,0,6,3
3082,1,1,1,0,7.5,0,3,3
3083,1,2,1,0,2.85,0,1,3
3084,1,3,1,0,2.25,0,2,3
3085,1,4,2,0,14.25,0,6,3
3086,1,5,2,0,10,0,3,3
3087,1,6,2,0,3.5,0,0,3
3088,1,7,2,0,2.75,0,1,3
3089,1,8,2,0,4.25,0,2,3
3090,1,9,2,0,2.15,0,4,3
3091,1,10,3,0,31,0,6,3
3092,1,11,3,0,16.5,0,3,3
3093,1,12,3,0,5.75,0,1,3
3094,1,13,3,0,6.25,0,2,3
3095,1,14,4,0,17.5,0,6,3
3096,1,15,4,0,6,0,3,3
3097,1,16,4,0,3.5,0,0,3
3098,1,17,4,0,4.5,0,1,3
3099,1,18,4,0,2.3,0,2,3
3100,1,19,4,0,1.2,0,4,3
3101,1,20,1,6000,1.2,0,9,3
3102,1,21,1,6000,0.25,0,5,3
3103,1,22,4,3000,2,0,9,3
3104,1,23,4,3000,0.7,0,5,3
3105,1,24,4,3000,0.3,0,8,3
3106,1,25,4,6000,1.3,0,9,3
3107,1,26,4,6000,0.6,0,8,3
3108,1,27,4,9000,0.6,0,5,3
3109,1,28,4,9000,0.7,0,8,3
3110,1,29,4,21000,1.1,0,9,3
3111,1,30,4,21000,1,0,5,3
3112,1,31,1,9000,0.9,0,5,3
3113,1,32,1,18000,2.2,0,5,3
3114,1,33,2,3000,1.6,0,9,3
3115,1,34,2,3000,1.15,0,5,3
3116,1,35,2,3000,0.2,0,8,3
3117,1,36,2,6000,1.2,0,9,3
3118,1,37,2,9000,2.75,0,5,3
3119,1,38,2,9000,1.1,0,8,3
3120,1,39,2,15000,1.65,0,8,3
3121,1,40,2,27000,1.55,0,9,3
3122,1,41,2,27000,1.9,0,5,3
3123,1,42,2,27000,2.15,0,8,3
3124,1,43,1,3000,1.4,0,9,3
3125,1,44,1,3000,0.9,0,5,3
3126,1,45,3,3000,4.8,0,9,3
3127,1,46,4,27000,1.35,0,9,3
3128,1,47,3,6000,1.2,0,9,3
3129,1,48,3,6000,0.75,0,5,3
3130,1,49,3,9000,1.1,0,9,3
3131,1,50,3,9000,1.2,0,5,3
3132,1,51,3,21000,3.5,0,5,3
3133,1,52,3,27000,1.4,0,9,3
3134,1,53,3,30000,1.2,0,9,3
3135,1,54,3,3000,4.8,0,7,3
3136,1,0,2,0,11,10,6,3
3137,1,1,2,0,12,9,3,3
3138,1,2,2,0,5,5,0,3
3139,1,3,2,0,3.7,2.95,1,3
3140,1,4,2,0,2.1,1.5,2,3
3141,1,5,2,0,1.15,0.95,4,3
3142,1,6,3,0,32.5,19.5,6,3
3143,1,7,3,0,13,7,3,3
3144,1,8,3,0,8.5,4.5,1,3
3145,1,9,3,0,4.5,2.9,2,3
3146,1,10,1,0,8.5,11,6,3
3147,1,11,1,0,12,11,3,3
3148,1,12,1,0,3.2,2.9,1,3
3149,1,13,1,0,2.5,2,2,3
3150,1,14,4,0,9,10.5,6,3
3151,1,15,4,0,3.5,4.5,3,3
3152,1,16,4,0,2.5,3.2,0,3
3153,1,17,4,0,2.6,2.7,1,3
3154,1,18,4,0,2.1,2.6,2,3
3155,1,19,4,0,0.8,1.6,4,3
3156,1,20,1,6000,1.6,2.05,9,3
3157,1,21,1,6000,1,0.6,5,3
3158,1,22,4,6000,0.3,0,9,3
3159,1,23,4,12000,0.8,0,9,3
3160,1,24,4,15000,0.4,0.75,5,3
3161,1,25,4,21000,0.7,0,5,3
3162,1,26,4,24000,0.9,0,9,3
3163,1,27,1,9000,0.75,1.05,9,3
3164,1,28,1,21000,1.2,0,9,3
3165,1,29,1,21000,0.5,0,5,3
3166,1,30,2,3000,1.05,1.05,9,3
3167,1,31,2,3000,1.25,1.4,5,3
3168,1,32,2,3000,0.4,0.65,8,3
3169,1,33,2,6000,2.05,1.85,9,3
3170,1,34,2,6000,1.1,0.2,5,3
3171,1,35,2,6000,0.4,0,8,3
3172,1,36,2,15000,0.8,0,9,3
3173,1,37,2,27000,0.4,0,8,3
3174,1,38,3,3000,5,2.8,9,3
3175,1,39,3,3000,1.4,0.85,5,3
3176,1,40,3,6000,2.75,0,9,3
3177,1,41,3,6000,0.8,0,5,3
3178,1,42,1,3000,0.9,1,9,3
3179,1,43,1,3000,1.1,1.4,5,3
3180,1,44,3,9000,3.25,0.95,9,3
3181,1,45,3,9000,0.8,0,5,3
3182,1,46,4,30000,0.85,2.1,5,3
3183,1,47,3,12000,2.8,0,9,3
3184,1,48,3,12000,1.2,0,5,3
3185,1,49,3,21000,2,0.8,9,3
3186,1,50,3,21000,1.9,0.9,5,3
3187,1,51,3,36000,0.9,0,5,3
3188,1,52,4,3000,1.2,1.4,9,3
3189,1,53,4,3000,0.5,0.35,5,3
3190,1,54,3,3000,5,0,7,3
3191,2,0,2,0,11,5,6,2
3192,2,1,2,0,17,6,0,2
3193,2,2,2,0,1.3,0.9,1,2
3194,2,3,2,0,2.45,1.3,4,2
3195,2,4,3,0,16.5,5.5,6,2
3196,2,5,3,0,28,8.5,3,2
3197,2,6,3,0,4.5,1.4,1,2
3198,2,7,3,0,7.5,1.7,2,2
3199,2,8,4,0,12,4.5,6,2
3200,2,9,4,0,10,0,3,2
3201,2,10,4,0,22.5,6.5,0,2
3202,2,11,4,0,4.5,1.3,1,2
3203,2,12,4,0,8.5,0,2,2
3204,2,13,4,0,3.25,2,4,2
3205,2,14,1,0,7,5.5,6,2
3206,2,15,1,0,7.5,5.5,3,2
3207,2,16,1,0,1.95,0.85,1,2
3208,2,17,1,0,1.7,1.1,2,2
3209,2,18,3,28000,4.05,0,5,2
3210,2,19,3,34000,2.1,0,9,2
3211,2,20,4,1500,0.9,0.3,9,2
3212,2,21,4,1500,0.7,0,5,2
3213,2,22,4,1500,1.6,0.4,8,2
3214,2,23,4,15000,2,1.3,8,2
3215,2,24,4,22000,2.5,0,5,2
3216,2,25,4,29000,5,0,5,2
3217,2,26,4,31000,2.2,0,9,2
3218,2,27,1,1500,0.6,0,9,2
3219,2,28,1,1500,0.5,0,5,2
3220,2,29,2,1500,0.9,0,9,2
3221,2,30,2,1500,1.2,0,8,2
3222,2,31,1,30000,1.1,0,9,2
3223,2,32,1,30000,1,0,5,2
3224,2,33,2,23000,0.65,0,9,2
3225,2,34,2,30000,2.45,0,8,2
3226,2,35,3,1500,1.3,0.3,9,2
3227,2,36,3,1500,2.2,0.6,5,2
3228,2,37,3,23000,1.35,0,9,2
3229,2,38,3,23000,2.5,0,5,2
3230,2,39,4,29000,5,0,7,2
3231,2,0,3,0,60,0,6,2
3232,2,1,3,0,38,0,3,2
3233,2,2,3,0,14.5,0,1,2
3234,2,3,3,0,13.5,0,2,2
3235,2,4,4,0,21.5,0,6,2
3236,2,5,4,0,15.5,0,0,2
3237,2,6,4,0,10.5,0,1,2
3238,2,7,4,0,5.5,0,4,2
3239,2,8,1,0,1,0,6,2
3240,2,9,1,0,1,0,3,2
3241,2,10,1,0,1,0,0,2
3242,2,11,1,0,0.5,0,1,2
3243,2,12,1,0,0.5,0,2,2
3244,2,13,1,0,0.5,0,4,2
3245,2,14,2,0,1,0,6,2
3246,2,15,2,0,1,0,3,2
3247,2,16,2,0,1,0,0,2
3248,2,17,2,0,0.5,0,1,2
3249,2,18,2,0,0.5,0,2,2
3250,2,19,2,0,0.5,0,4,2
3251,2,20,2,3000,0.3,0,9,2
3252,2,21,2,3000,0.3,0,5,2
3253,2,22,2,3000,0.3,0,8,2
3254,2,23,4,9000,1.65,0,9,2
3255,2,24,4,20000,2.5,0,9,2
3256,2,25,4,30000,3,0,8,2
3257,2,26,4,35000,1.4,0,9,2
3258,2,27,3,1500,4,0,9,2
3259,2,28,3,1500,2.5,0,5,2
3260,2,29,3,23000,4.5,0,9,2
3261,2,30,3,30000,3.5,0,9,2
3262,2,31,3,35000,8.25,0,5,2
3263,2,32,1,1500,0.3,0,9,2
3264,2,33,1,1500,0.3,0,5,2
3265,2,34,1,1500,0.3,0,8,2
3266,2,35,2,1500,0.3,0,9,2
3267,2,36,2,1500,0.3,0,5,2
3268,2,37,2,1500,0.3,0,8,2
3269,2,38,4,1500,1,0,9,2
3270,2,39,4,1500,0.6,0,8,2
3271,2,40,1,3000,0.3,0,9,2
3272,2,41,1,3000,0.3,0,5,2
3273,2,42,1,3000,0.3,0,8,2
3274,2,43,4,3000,1.5,0,9,2
3275,2,44,3,35000,8.25,0,7,2
3276,2,0,2,0,10,16,6,3
3277,2,1,2,0,7,9.5,0,3
3278,2,2,2,0,3.75,5.2,1,3
3279,2,3,2,0,4,4.5,4,3
3280,2,4,3,0,65,5,6,3
3281,2,5,3,0,32,2,3,3
3282,2,6,3,0,36,1.6,1,3
3283,2,7,3,0,22.5,0.9,2,3
3284,2,8,4,0,23,3.5,6,3
3285,2,9,4,0,13,2.5,0,3
3286,2,10,4,0,16,0.95,1,3
3287,2,11,4,0,8.5,1.9,4,3
3288,2,12,1,0,7,13.5,6,3
3289,2,13,1,0,6.5,9.5,3,3
3290,2,14,1,0,3.1,4.2,1,3
3291,2,15,1,0,2.3,3.1,2,3
3292,2,16,2,26000,1.7,0,8,3
3293,2,17,2,3000,0.7,0.55,9,3
3294,2,18,2,3000,0.5,0.65,8,3
3295,2,19,1,6000,2.1,3.4,9,3
3296,2,20,1,6000,2.1,1.85,5,3
3297,2,21,2,6000,2.5,4.4,9,3
3298,2,22,2,6000,1.6,1.75,8,3
3299,2,23,2,24000,1,1.3,9,3
3300,2,24,3,3000,0.85,0,9,3
3301,2,25,3,3000,0.7,0,5,3
3302,2,26,3,11000,20,0,9,3
3303,2,27,3,17000,17.5,0,5,3
3304,2,28,3,20000,7,0,9,3
3305,2,29,3,30000,4,0,9,3
3306,2,30,3,34000,4.5,0,5,3
3307,2,31,4,3000,0.6,0.3,9,3
3308,2,32,4,3000,0.4,0,8,3
3309,2,33,4,11000,13,0,9,3
3310,2,34,4,11000,5,0,8,3
3311,2,35,4,20000,3.5,0,8,3
3312,2,36,4,22000,3.5,0,9,3
3313,2,37,1,17000,0.6,0,9,3
3314,2,38,1,24000,0.4,0,9,3
3315,2,39,1,25000,0.55,0,5,3
3316,2,40,1,3000,0.45,0.6,9,3
3317,2,41,1,3000,0.35,0.6,5,3
3318,2,42,3,11000,20,0,7,3
3319,2,0,3,0,14,8,6,2
3320,2,1,3,0,22.5,0,3,2
3321,2,2,3,0,5.4,1.2,1,2
3322,2,3,3,0,5.2,0,2,2
3323,2,4,2,0,9.5,3.5,6,2
3324,2,5,2,0,23,10,0,2
3325,2,6,2,0,1.7,0.75,1,2
3326,2,7,2,0,2.4,1.4,4,2
3327,2,8,4,0,6.5,5.1,6,2
3328,2,9,4,0,21,22,0,2
3329,2,10,4,0,3.8,1.2,1,2
3330,2,11,4,0,3.8,2,4,2
3331,2,12,1,0,6,3,6,2
3332,2,13,1,0,6.4,3.1,3,2
3333,2,14,1,0,1.5,0.6,1,2
3334,2,15,1,0,1.9,0.6,2,2
3335,2,16,3,3000,0.7,0.56,9,2
3336,2,17,3,7000,1.1,0,9,2
3337,2,18,3,9000,0.7,0,9,2
3338,2,19,3,49000,3,0,5,2
3339,2,20,3,50000,2.95,0,9,2
3340,2,21,4,1500,0.85,0,9,2
3341,2,22,4,7500,0.5,0,8,2
3342,2,23,4,42000,1.9,0,9,2
3343,2,24,1,29000,1.6,0,9,2
3344,2,25,2,1500,0.65,0.24,9,2
3345,2,26,2,1500,1.7,0.5,8,2
3346,2,27,2,28000,0.9,0,8,2
3347,2,28,1,1500,0.46,0.2,9,2
3348,2,29,1,1500,0.5,0,5,2
3349,2,30,2,29000,1.2,0,9,2
3350,2,31,1,27000,0.7,0.45,9,2
3351,2,32,3,1500,0.9,0.5,9,2
3352,2,33,3,1500,1.4,1.2,5,2
3353,2,34,3,49000,3,0,7,2
3354,2,0,1,0,10,9.5,6,2
3355,2,1,1,0,10,5.5,3,2
3356,2,2,1,0,4.1,1,1,2
3357,2,3,1,0,4.1,0.95,2,2
3358,2,4,3,0,16.5,19,6,2
3359,2,5,3,0,3.5,4.5,3,2
3360,2,6,3,0,11,2.2,1,2
3361,2,7,3,0,4.5,0.8,2,2
3362,2,8,4,0,9,6.5,6,2
3363,2,9,4,0,5,5,0,2
3364,2,10,4,0,6.5,1.2,1,2
3365,2,11,4,0,2.85,0.9,4,2
3366,2,12,2,0,13,8.5,6,2
3367,2,13,2,0,13,9.5,0,2
3368,2,14,2,0,4.5,1.4,1,2
3369,2,15,2,0,3,1.2,4,2
3370,2,16,3,21000,3.5,0,9,2
3371,2,17,2,6000,3.3,0,9,2
3372,2,18,2,6000,2.25,0,8,2
3373,2,19,2,18000,1,1.1,9,2
3374,2,20,2,18000,0.7,0,8,2
3375,2,21,3,6000,0.55,0,9,2
3376,2,22,3,23000,1.1,0,5,2
3377,2,23,3,33000,2,0,5,2
3378,2,24,3,35000,1.55,0,9,2
3379,2,25,3,48000,2.4,0,9,2
3380,2,26,1,1500,0.3,0.4,9,2
3381,2,27,1,1500,0.5,0.2,5,2
3382,2,28,3,49000,1.25,0,5,2
3383,2,29,1,6000,2.9,0,9,2
3384,2,30,1,6000,0.85,0,5,2
3385,2,31,4,18000,1.75,0,9,2
3386,2,32,4,18000,1.9,0,8,2
3387,2,33,4,21000,1.25,0,9,2
3388,2,34,4,21000,1.4,0,8,2
3389,2,35,4,24000,1.2,0.65,9,2
3390,2,36,4,35000,0.55,0,9,2
3391,2,37,1,12000,1.6,0,9,2
3392,2,38,1,12000,0.5,0,5,2
3393,2,39,2,1500,0.4,0.6,9,2
3394,2,40,2,3000,0.9,0.7,8,2
3395,2,41,2,4500,0.6,0.4,8,2
3396,2,42,3,21000,3.5,0,7,2
3397,2,0,3,0,19,23,6,2
3398,2,1,3,0,13,11,3,2
3399,2,2,3,0,11,3.2,1,2
3400,2,3,3,0,6.5,3,2,2
3401,2,4,4,0,7.5,9,6,2
3402,2,5,4,0,7,5.5,0,2
3403,2,6,4,0,5.5,1.8,1,2
3404,2,7,4,0,3.75,2.3,4,2
3405,2,8,1,0,11,21,6,2
3406,2,9,1,0,2.5,3.5,3,2
3407,2,10,1,0,1.2,1.7,1,2
3408,2,11,1,0,0.7,0.7,2,2
3409,2,12,2,0,13,24,6,2
3410,2,13,2,0,4,0,3,2
3411,2,14,2,0,1.4,2.1,1,2
3412,2,15,2,0,0.6,0,2,2
3413,2,16,4,27000,4.5,0,9,2
3414,2,17,4,27000,2.75,0,8,2
3415,2,18,4,36000,1.5,0,9,2
3416,2,19,4,36000,1.45,0,8,2
3417,2,20,4,45000,1.75,0,9,2
3418,2,21,4,48000,0.9,0,8,2
3419,2,22,3,22000,2.5,0,9,2
3420,2,23,3,1500,1.25,1.6,9,2
3421,2,24,3,27000,6.5,0,9,2
3422,2,25,3,20000,0.8,0,5,2
3423,2,26,3,36000,2.5,0,5,2
3424,2,27,3,40000,3.5,0,9,2
3425,2,28,3,45000,3.5,0,5,2
3426,2,29,3,27000,6.5,0,7,2
3427,2,0,3,0,13.5,11,6,2
3428,2,1,3,0,19.5,13,3,2
3429,2,2,3,0,9.5,1.8,1,2
3430,2,3,3,0,13.5,2.5,2,2
3431,2,4,4,0,11,8,6,2
3432,2,5,4,0,22.5,27,0,2
3433,2,6,4,0,10.5,1.7,1,2
3434,2,7,4,0,9.5,3,4,2
3435,2,8,2,0,9.5,4.5,6,2
3436,2,9,2,0,31,0,3,2
3437,2,10,2,0,17,7,0,2
3438,2,11,2,0,2.5,0.9,1,2
3439,2,12,2,0,4.5,0,2,2
3440,2,13,2,0,3.8,1.1,4,2
3441,2,14,1,0,5.5,5,6,2
3442,2,15,1,0,7.5,4.5,3,2
3443,2,16,1,0,1.55,0.8,1,2
3444,2,17,1,0,0.7,0.9,2,2
3445,2,18,3,23000,3.5,0,9,2
3446,2,19,3,3000,0.95,0,5,2
3447,2,20,3,22000,5,0,5,2
3448,2,21,1,6000,0.6,0,5,2
3449,2,22,3,30000,7,0.3,5,2
3450,2,23,2,1500,0.6,0,9,2
3451,2,24,2,1500,2,0,5,2
3452,2,25,2,1500,1.1,0,8,2
3453,2,26,3,36000,3.5,0,9,2
3454,2,27,3,35000,3.5,0,8,2
