age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
39,5,363418,13,13,5,8,0,4,1,0,0,35,21,1
19,2,278870,14,10,4,13,0,4,1,0,0,16,21,1
30,2,174789,3,12,6,4,1,4,1,0,1848,50,21,0
25,2,228608,14,10,4,8,5,1,0,0,0,40,15,1
46,2,263568,1,9,6,5,1,4,1,0,0,40,21,1
37,2,117381,9,14,6,0,1,4,1,0,0,45,21,1
41,4,83411,1,9,6,7,1,4,1,0,0,40,21,1
40,5,49156,14,10,6,0,1,4,1,0,0,20,21,1
44,2,421449,1,9,0,10,3,4,0,0,0,40,21,1
32,2,238944,1,9,6,5,1,4,1,0,0,40,21,1
58,2,188982,1,9,6,13,1,3,1,0,0,20,21,0
48,2,175925,1,9,6,5,1,4,1,0,0,48,21,1
34,2,164190,13,13,6,4,1,4,1,0,0,40,21,1
29,2,232914,10,11,4,10,0,3,0,0,0,40,21,1
46,6,120121,13,13,6,1,1,4,1,0,0,50,21,0
36,0,180805,1,9,4,11,4,1,1,0,0,40,21,1
59,0,161944,13,13,4,10,4,4,1,0,0,38,21,1
29,2,319149,11,8,6,11,1,4,1,0,0,40,40,1
25,2,290528,1,9,6,5,1,4,1,0,0,40,21,1
27,2,123984,3,12,4,7,4,1,0,0,0,35,34,1
48,2,34186,1,9,6,12,1,4,1,0,0,70,21,1
51,4,282680,5,16,4,0,4,4,0,0,1564,70,21,0
36,2,183892,1,9,0,11,4,4,1,8614,0,45,21,0
42,0,195124,7,7,0,1,3,4,1,7430,0,50,19,0
49,3,55938,13,13,6,10,1,4,1,0,0,40,21,0
33,2,209900,14,10,4,9,0,4,1,0,0,20,21,1
40,2,179717,13,13,0,1,4,4,1,0,1564,60,21,0
26,2,150361,13,13,4,0,4,4,0,0,0,40,21,1
59,2,252714,1,9,6,5,1,4,1,0,0,30,5,1
30,2,205204,1,9,4,10,0,4,0,0,0,40,21,1
31,0,168906,3,12,6,10,2,4,0,0,0,35,21,1
30,2,112115,13,13,6,4,1,4,1,0,0,50,21,0
27,2,116531,13,13,4,4,4,4,0,0,0,40,21,1
56,2,191917,3,12,0,10,3,4,0,4101,0,40,21,1
24,2,341294,1,9,6,5,1,4,1,0,0,40,21,1
47,2,216734,13,13,0,1,3,4,0,0,0,50,21,1
51,2,182187,13,13,4,0,4,3,1,0,0,35,21,1
34,2,424988,1,9,6,8,1,4,1,0,0,45,21,1
47,2,379118,1,9,0,7,3,3,1,0,0,9,21,1
47,2,168232,14,10,6,10,1,4,1,0,0,44,21,0
20,2,147171,14,10,4,10,3,1,0,0,0,40,8,1
31,2,193650,7,7,0,7,4,4,0,0,0,40,21,1
42,2,200187,10,11,0,7,3,4,0,0,0,32,21,1
52,2,188644,8,3,3,8,5,4,1,0,0,40,40,1
56,2,398067,1,9,1,10,4,4,0,0,0,40,21,1
53,2,29658,1,9,6,8,1,4,1,0,0,40,21,0
26,2,154966,14,10,6,1,1,4,1,0,0,50,21,0
81,2,364099,14,10,0,10,4,4,0,0,0,20,21,1
57,4,97837,14,10,0,0,4,4,1,0,0,48,21,0
34,2,117983,1,9,4,10,4,4,0,0,0,40,21,1
24,2,64167,10,11,4,9,3,3,0,0,0,40,21,1
20,2,315877,1,9,4,7,3,4,1,0,2001,40,21,1
68,4,232151,14,10,0,10,5,3,0,2346,0,40,21,1
60,2,225526,1,9,5,1,4,4,0,0,0,32,21,1
37,4,289653,14,10,6,8,1,4,1,0,0,40,21,1
25,2,179462,0,4,4,13,3,4,1,0,0,40,21,1
36,4,67317,1,9,6,10,1,4,1,0,0,40,21,1
45,2,77764,3,12,6,8,1,4,1,0,0,40,21,1
34,2,253438,14,10,6,4,1,4,1,0,0,60,21,0
31,2,150309,13,13,5,4,4,4,0,0,0,70,21,1
47,5,83064,13,13,6,12,1,4,1,0,0,60,21,1
60,5,376973,1,9,6,8,1,4,1,0,0,42,21,0
75,2,311184,13,13,6,4,1,4,1,0,0,24,21,1
43,0,159449,14,10,6,2,1,4,1,0,0,40,21,1
18,2,168288,1,9,4,13,0,4,1,0,0,40,21,1
25,2,74883,13,13,4,9,4,1,0,0,1092,40,34,1
20,2,275190,1,9,4,10,0,4,0,0,0,40,21,1
32,2,189838,1,9,4,1,4,4,0,0,0,50,21,1
57,6,101338,13,13,6,4,1,4,1,0,0,20,21,1
43,2,331894,14,10,6,11,1,4,1,0,0,60,21,0
18,5,40293,1,9,4,12,5,4,1,0,0,40,21,1
41,0,88904,13,13,5,0,3,3,0,0,0,40,21,1
48,2,145041,1,9,4,5,5,4,1,0,0,40,0,1
35,2,46385,1,9,6,11,1,4,1,5178,0,90,21,0
41,3,363591,10,11,6,4,1,4,1,0,0,40,21,1
23,2,183327,1,9,4,8,0,3,0,0,1594,20,21,1
32,3,182556,13,13,6,2,1,4,1,0,1887,45,21,0
33,2,267859,1,9,4,8,0,4,1,0,0,40,17,1
58,2,190747,1,9,6,5,1,4,1,0,0,40,21,1
22,2,162869,14,10,4,1,5,4,1,0,0,65,21,1
33,2,141229,14,10,0,7,4,4,0,0,0,50,21,1
42,5,174216,12,15,6,0,1,4,1,0,0,38,21,0
25,2,366416,1,9,4,10,0,4,0,0,0,40,21,1
39,2,172538,1,9,6,0,1,4,1,0,0,50,21,0
35,2,193026,13,13,6,1,1,4,1,0,0,45,21,0
50,2,184424,14,10,6,10,2,4,0,0,1902,38,21,0
49,0,337768,9,14,6,4,1,4,1,0,0,50,21,0
25,0,179059,13,13,4,0,0,4,1,0,0,40,21,1
47,4,99549,14,10,0,10,3,3,0,0,0,40,21,1
46,2,72619,14,10,6,4,2,4,0,0,0,40,21,0
42,3,55764,3,12,0,0,4,3,1,0,0,40,21,1
37,2,30267,7,7,4,11,4,4,1,0,0,60,21,0
25,2,308144,13,13,4,8,4,4,1,0,0,40,40,1
29,2,206351,6,6,6,8,1,4,1,5013,0,40,21,1
26,2,282304,14,10,4,1,4,4,1,0,0,45,21,1
45,6,142719,13,13,6,4,1,4,1,0,0,40,21,0
34,2,114973,1,9,5,4,3,4,0,0,0,30,21,1
33,4,159548,3,12,4,10,3,3,0,0,0,40,21,1
43,2,91209,13,13,6,4,1,4,1,0,0,40,21,0
28,2,196564,1,9,6,8,1,4,1,0,0,45,21,1
51,5,149220,14,10,6,12,1,4,1,0,0,75,21,1
21,2,169699,14,10,4,7,4,4,0,0,0,35,21,1
23,2,218215,3,12,4,7,0,4,0,0,0,35,21,1
30,2,156718,1,9,4,9,4,4,0,0,0,40,21,1
46,2,55720,9,14,6,4,1,4,1,0,0,45,21,0
38,6,257250,1,9,4,12,4,4,1,0,0,50,21,1
20,2,194630,1,9,4,1,4,4,1,0,0,40,21,1
36,2,398931,13,13,6,0,1,4,1,0,1485,50,21,0
37,5,362062,12,15,6,0,1,4,1,99999,0,50,21,0
44,0,101593,9,14,4,0,4,4,1,0,1876,42,21,1
33,2,196266,1,9,6,8,1,4,1,0,0,40,21,0
45,0,197332,13,13,4,4,4,4,1,0,0,40,21,1
47,2,97842,14,10,6,8,1,4,1,0,0,40,21,1
54,2,86837,1,9,6,8,1,1,1,0,1902,40,21,0
17,2,57324,6,6,4,7,0,4,1,0,0,30,21,1
43,2,116852,1,9,6,4,2,4,0,0,0,36,38,0
45,2,154430,13,13,1,0,4,4,0,10520,0,50,21,0
37,2,38468,14,10,4,10,4,4,0,0,0,40,21,1
44,0,188808,10,11,6,8,1,4,1,0,0,40,21,0
55,0,177163,9,14,1,0,3,4,0,914,0,50,21,1
41,2,187322,1,9,6,5,1,4,1,0,0,48,21,1
23,2,107578,13,13,4,10,0,4,0,2174,0,40,21,1
38,2,168680,14,10,4,10,0,3,0,0,0,40,21,1
23,2,256755,13,13,4,13,5,4,0,0,0,40,7,1
35,2,360799,1,9,6,8,1,4,1,7298,0,40,21,0
18,2,188476,7,7,4,4,0,4,1,0,0,20,21,1
47,2,30457,10,11,6,7,1,4,1,0,0,40,21,1
25,2,252752,14,10,4,0,4,4,0,0,0,8,21,1
41,5,443508,1,9,6,4,1,4,1,0,0,50,21,1
23,2,244408,14,10,4,10,5,1,0,0,0,24,8,1
41,2,178983,1,9,6,10,2,4,0,0,0,40,21,1
26,2,143068,14,10,6,4,1,4,1,2407,0,50,21,1
30,0,247328,14,10,4,10,4,4,1,0,0,40,21,1
42,2,201732,14,10,6,1,1,4,1,0,0,40,21,0
35,2,246829,1,9,0,4,3,4,0,0,0,40,21,1
29,2,119170,14,10,5,9,3,4,0,0,0,40,21,1
21,2,207923,14,10,3,10,0,4,0,0,0,15,21,1
48,3,170142,9,14,0,0,4,4,1,0,0,40,21,0
44,5,187164,1,9,0,11,3,4,1,0,0,60,21,1
34,0,303867,15,5,4,7,0,4,1,0,0,40,21,1
19,2,291429,1,9,4,7,0,4,0,0,0,25,21,1
32,2,213179,14,10,0,8,0,4,1,0,0,40,21,0
31,3,111843,3,12,5,7,3,3,0,0,0,40,21,1
25,2,297154,1,9,6,13,1,4,1,2407,0,40,21,1
47,4,68493,1,9,6,10,1,3,1,0,0,40,21,0
46,4,340718,7,7,1,10,4,4,0,0,0,40,21,1
18,2,194059,11,8,4,10,0,4,1,0,0,40,21,1
31,2,47296,14,10,6,10,2,4,0,0,1740,20,21,1
28,3,286310,1,9,6,10,0,4,0,0,0,40,21,1
38,2,207202,1,9,6,5,1,4,1,0,0,48,21,0
33,6,132601,1,9,6,8,1,4,1,0,0,40,21,0
41,2,160785,10,11,6,4,1,4,1,0,0,40,21,0
46,2,117849,14,10,6,1,1,4,1,15024,0,40,21,0
38,0,225605,14,10,6,0,1,4,1,0,0,44,21,1
24,2,190290,13,13,4,1,4,4,1,0,0,60,21,1
49,2,164799,1,9,6,5,1,4,1,0,0,40,21,0
60,4,21876,14,10,0,0,4,2,0,0,0,40,21,1
44,2,160785,13,13,6,1,1,4,1,0,0,60,21,0
63,6,272425,10,11,6,4,1,4,1,0,0,40,21,0
40,2,168538,1,9,6,1,1,4,1,0,0,60,21,0
45,6,204205,14,10,6,4,1,4,1,0,0,50,21,0
49,2,142287,14,10,6,10,1,4,1,0,1902,50,21,0
36,2,169926,1,9,0,1,4,4,0,0,0,40,21,1
65,0,205024,1,9,6,7,1,4,1,0,0,8,21,1
41,2,374764,13,13,1,4,3,4,1,0,0,20,21,1
25,2,108779,9,14,5,7,0,4,0,0,0,40,21,1
60,2,227332,10,11,1,10,4,4,1,0,0,40,21,1
17,0,246308,7,7,4,0,0,4,0,0,0,20,19,1
28,2,51331,3,12,6,4,2,4,0,0,0,16,21,0
31,2,153078,3,12,4,8,0,0,1,0,0,50,21,1
47,2,169180,9,14,4,0,4,4,0,0,0,35,21,1
45,5,193451,14,10,6,11,1,4,1,0,0,45,21,1
51,2,305147,13,13,4,0,4,4,1,0,0,40,21,1
23,2,138892,1,9,4,5,0,3,1,0,0,40,21,1
44,5,402397,9,14,6,4,2,4,0,0,1902,60,21,0
34,2,223267,1,9,4,4,5,4,1,0,0,50,21,1
19,2,29250,14,10,4,0,0,4,1,0,0,10,21,1
46,3,29696,1,9,6,11,1,4,1,0,0,40,21,1
30,2,315640,5,16,6,0,1,1,1,0,1977,40,3,0
37,2,632613,6,6,6,12,1,4,1,0,0,35,40,1
56,2,282023,12,15,6,0,1,4,1,0,0,45,21,0
29,2,77760,1,9,6,10,1,4,1,0,0,45,21,1
46,5,148599,9,14,6,8,1,4,1,0,0,50,21,0
55,2,414994,1,9,6,8,1,4,1,0,0,40,21,1
45,2,339863,13,13,0,1,4,4,1,8614,0,48,21,0
34,2,499249,1,9,3,13,4,4,1,0,0,40,23,1
41,2,252058,13,13,4,10,4,4,1,0,0,40,21,1
34,2,117963,12,15,6,0,1,4,1,0,0,50,21,0
27,2,194652,1,9,4,8,0,3,1,0,0,40,21,1
29,2,299705,14,10,4,13,3,3,1,0,0,37,21,1
19,4,27433,11,8,4,7,0,4,0,0,0,30,21,1
47,0,39986,13,13,6,0,1,4,1,0,0,40,21,1
43,6,135342,14,10,6,4,1,4,1,0,0,50,21,0
52,2,270142,10,11,5,4,3,3,0,0,0,60,21,1
33,5,118267,3,12,0,1,4,4,1,0,0,60,21,1
29,2,266043,15,5,6,11,1,4,1,0,0,40,21,1
23,2,35633,1,9,6,13,1,4,1,0,0,40,21,1
23,2,74568,14,10,4,4,4,4,1,0,0,40,21,1
39,2,214816,13,13,6,4,1,4,1,0,0,60,21,1
43,2,222971,8,3,4,5,3,4,0,0,0,40,40,1
31,2,259425,1,9,6,8,1,4,1,0,0,40,21,0
47,6,212120,1,9,6,8,1,4,1,0,0,40,21,0
26,2,245880,1,9,4,10,4,4,1,0,0,60,21,1
58,0,54947,14,10,4,0,4,4,0,0,0,55,21,1
47,6,79627,12,15,0,0,4,4,1,27828,0,50,21,0
55,2,151474,13,13,4,9,5,4,0,0,1590,38,21,1
26,2,132661,1,9,6,4,2,4,0,5013,0,40,21,1
28,2,161674,1,9,4,5,3,4,0,0,0,40,21,1
36,2,62346,1,9,6,8,1,3,1,0,0,40,21,1
40,2,227236,1,9,6,1,1,4,1,0,0,50,21,1
19,2,283033,7,7,4,7,4,4,1,0,0,40,21,1
63,5,298249,13,13,6,1,1,4,1,10605,0,40,21,0
42,2,251229,13,13,6,11,1,4,1,0,0,40,21,1
76,2,199949,15,5,6,2,1,4,1,0,0,13,21,1
23,3,305498,10,11,4,9,4,4,0,0,0,40,21,1
38,5,203836,8,3,4,11,4,4,1,0,0,40,21,1
33,3,79440,9,14,4,0,4,1,1,0,0,30,33,1
48,0,142719,9,14,6,0,1,4,1,0,0,40,21,0
56,2,119859,14,10,0,11,4,4,1,0,0,40,21,0
32,2,141410,1,9,6,5,1,3,1,0,0,40,21,1
44,0,202872,14,10,0,0,3,4,0,0,0,25,21,1
27,2,198813,1,9,0,10,0,3,0,0,0,40,21,1
33,4,129707,14,10,4,4,4,4,1,0,0,50,21,1
22,2,445758,8,3,4,13,4,4,1,0,0,40,40,1
44,2,173981,1,9,6,8,1,4,1,0,0,40,21,1
42,2,108506,1,9,6,11,1,2,1,0,0,60,21,1
34,2,134886,14,10,4,10,4,4,0,0,0,40,21,1
45,4,181970,1,9,6,10,1,4,1,0,1672,40,21,1
57,6,282913,1,9,6,1,1,4,1,0,0,40,7,1
59,0,196013,13,13,6,0,1,4,1,0,0,40,21,0
33,4,348491,14,10,6,4,2,3,0,0,0,40,21,0
52,2,416164,1,9,6,12,1,0,1,0,0,49,40,1
17,2,121037,11,8,4,1,0,4,0,0,0,15,21,1
29,2,103111,1,9,4,7,0,4,1,0,0,30,11,1
63,5,147589,13,13,6,1,1,4,1,0,0,30,21,0
20,2,24008,14,10,4,13,4,4,1,0,0,24,21,1
42,6,123838,12,15,6,0,1,4,1,0,1977,50,21,0
50,5,175456,1,9,6,12,1,4,1,0,0,50,21,1
55,2,84774,1,9,6,6,2,4,0,0,0,30,21,1
27,2,194590,3,12,6,10,2,3,0,0,0,25,21,1
28,2,134566,13,13,6,4,1,4,1,0,0,45,21,1
55,2,211678,10,11,6,5,1,4,1,0,0,45,21,1
44,4,44822,14,10,6,8,1,4,1,0,0,40,21,1
53,3,144586,14,10,4,2,4,4,0,0,0,40,21,1
23,2,119156,1,9,6,8,1,4,1,0,0,40,21,1
25,2,371987,1,9,0,10,4,4,0,0,0,40,21,1
44,3,144125,13,13,0,0,4,4,0,0,0,40,21,1
55,2,31905,9,14,6,4,1,4,1,0,1977,40,21,0
48,5,121124,14,10,6,0,1,4,1,0,0,35,21,0
46,2,58126,1,9,6,8,1,4,1,0,0,40,21,1
26,2,318518,14,10,4,11,4,4,1,0,0,40,21,1
30,2,296509,0,4,5,12,4,4,1,0,0,45,40,1
32,2,473133,9,14,6,0,1,4,1,0,0,40,21,0
52,2,155434,1,9,6,4,1,4,1,0,0,48,21,1
52,2,99185,1,9,6,1,1,4,1,7298,0,50,21,0
39,2,56648,1,9,5,1,4,4,0,0,0,47,21,1
57,0,118481,13,13,6,0,1,4,1,0,1902,40,21,0
21,2,321666,1,9,4,8,0,4,1,594,0,40,21,1
22,3,119838,14,10,4,7,0,4,1,0,0,10,21,1
26,2,330695,14,10,6,5,1,4,1,0,0,40,21,1
26,3,58039,14,10,6,7,1,4,1,0,0,40,21,1
44,2,313022,10,11,6,4,1,3,1,0,0,40,21,0
42,2,178134,14,10,0,10,4,4,0,0,0,30,21,1
40,2,165309,14,10,6,11,1,4,1,0,0,43,21,1
22,2,216181,7,7,4,8,0,4,1,0,0,45,21,1
62,2,178745,1,9,6,8,1,4,1,0,0,45,21,0
44,2,111067,14,10,6,8,1,4,1,0,0,40,21,1
33,5,295591,4,2,3,8,4,4,1,0,0,40,40,1
45,2,123075,1,9,6,4,1,4,1,0,0,50,21,1
18,2,78045,7,7,6,13,0,4,1,0,0,40,21,1
32,0,255004,14,10,4,8,4,4,1,0,0,40,21,1
33,2,254221,5,16,4,0,4,4,0,0,0,60,21,0
20,2,174714,14,10,4,0,0,4,1,0,0,15,21,1
68,5,450580,1,9,6,12,1,4,1,0,0,20,21,1
61,2,128230,0,4,6,1,1,4,1,0,0,50,21,0
48,2,192894,5,16,6,0,1,4,1,0,0,40,21,0
45,2,325390,1,9,6,1,1,4,1,0,0,40,21,1
36,5,20333,1,9,6,1,2,4,0,7688,0,40,21,0
32,4,128714,1,9,4,7,0,3,0,0,0,32,21,1
35,2,170797,13,13,0,7,4,4,0,0,0,40,21,1
39,2,269186,1,9,6,8,1,4,1,0,0,40,21,1
53,2,127671,0,4,6,5,1,4,1,0,0,40,21,1
30,2,211840,14,10,5,1,3,3,0,0,0,16,21,1
40,2,201495,13,13,0,2,4,4,1,0,0,45,21,1
25,2,251854,14,10,4,10,4,3,0,0,0,40,32,1
41,2,279297,1,9,4,1,4,3,0,0,0,60,21,1
52,5,195462,1,9,6,12,1,4,1,0,0,98,21,0
33,2,170769,1,9,6,8,1,4,1,0,0,40,21,1
28,2,142443,1,9,4,8,0,4,1,0,0,40,21,1
25,5,182809,1,9,6,8,1,4,1,7298,0,40,21,0
53,2,121441,14,10,6,1,1,4,1,0,0,55,21,1
44,2,275094,4,2,4,7,0,4,1,0,0,10,21,1
35,2,170263,1,9,0,4,3,4,0,0,0,40,21,1
38,2,172571,14,10,0,8,0,4,1,0,0,58,2,1
34,2,178615,1,9,6,5,1,4,1,0,0,40,21,1
33,2,279524,1,9,0,5,4,4,0,0,0,40,21,1
24,3,165201,14,10,6,10,2,4,0,0,0,45,21,1
65,0,323006,1,9,1,7,3,3,0,0,0,25,21,1
29,2,235168,3,12,6,1,1,4,1,0,0,60,21,1
39,6,114844,12,15,6,0,1,4,1,99999,0,65,21,0
46,0,216414,14,10,6,2,1,4,1,0,0,40,21,0
37,2,34378,0,4,6,12,1,4,1,2580,0,60,21,1
47,3,80914,9,14,6,4,1,4,1,0,0,47,21,0
62,2,73292,14,10,6,7,1,4,1,0,0,40,21,1
54,5,212165,1,9,6,1,1,4,1,0,0,60,21,1
90,2,52386,14,10,4,7,4,1,1,0,0,35,21,1
33,2,205649,3,12,3,8,4,4,1,0,0,20,21,1
57,2,109638,14,10,6,4,1,4,1,0,1672,45,21,1
25,2,200408,3,12,4,8,0,4,1,0,0,40,21,1
44,6,187720,14,10,6,1,1,4,1,0,0,50,21,0
52,2,236180,13,13,3,7,4,4,1,0,0,50,21,1
21,2,118693,14,10,4,5,0,4,1,0,0,40,21,1
31,2,363130,1,9,4,7,3,3,1,0,0,18,21,1
39,2,225544,9,14,6,11,1,4,1,0,0,40,2,1
59,4,243612,1,9,1,5,3,4,0,0,0,40,21,1
29,5,160786,1,9,6,4,1,4,1,0,0,55,21,1
49,2,234320,0,4,4,0,5,3,1,0,0,45,21,1
34,2,314646,15,5,6,8,1,4,1,0,0,40,21,1
22,2,124971,13,13,4,1,4,4,1,0,0,40,21,1
32,2,209184,13,13,6,1,1,0,1,0,0,40,19,1
39,3,121838,1,9,0,7,3,3,0,0,0,40,21,1
46,2,265275,9,14,6,0,1,4,1,0,0,60,21,1
50,2,71417,1,9,6,8,1,4,1,3103,0,40,21,0
34,2,45522,1,9,4,7,4,4,1,0,0,40,21,1
28,0,250135,9,14,6,0,2,4,0,0,1902,55,21,1
18,2,120283,11,8,4,1,0,4,0,0,0,24,21,1
20,2,216972,1,9,4,1,4,4,1,0,0,30,21,1
20,2,116791,1,9,4,5,5,4,0,0,0,40,21,1
55,3,26290,10,11,1,4,4,2,0,0,0,38,21,1
22,2,216134,14,10,4,1,0,3,0,0,0,40,21,1
60,5,143932,9,14,6,4,1,4,1,0,0,40,21,1
40,2,217120,6,6,0,8,4,4,1,0,0,50,21,1
47,3,223944,14,10,6,10,2,4,0,0,0,30,21,1
23,2,185452,13,13,4,4,4,4,0,0,0,35,11,1
57,0,44273,1,9,1,11,4,4,0,0,0,40,21,1
52,2,178983,7,7,6,7,1,4,1,0,0,40,21,1
42,2,219288,0,4,1,8,3,4,1,0,0,40,21,1
25,2,349190,3,12,4,13,0,4,1,0,0,20,21,1
49,6,158685,1,9,6,10,2,4,0,0,2377,40,21,0
41,4,57924,14,10,4,2,0,4,1,0,0,40,21,1
40,3,270324,10,11,6,7,1,3,1,0,0,30,21,1
38,2,33001,13,13,6,4,1,4,1,0,0,55,21,0
58,2,204021,1,9,4,11,0,4,1,0,0,40,11,1
26,2,192506,13,13,4,7,4,3,0,0,0,35,21,1
57,2,372967,6,6,0,10,5,4,0,0,0,70,36,1
28,2,273929,1,9,6,1,1,4,1,0,1628,60,21,1
42,2,195821,1,9,5,1,3,4,0,0,0,40,21,1
28,2,56179,14,10,4,4,4,4,1,2174,0,55,21,1
39,5,124090,15,5,6,8,1,4,1,0,0,40,21,1
28,2,199600,1,9,6,5,1,3,1,0,0,40,21,1
42,2,255847,1,9,6,5,1,4,1,4386,0,48,21,0
51,5,218311,14,10,0,1,3,4,0,0,0,50,21,1
27,2,167336,14,10,4,10,4,4,0,0,0,39,21,1
41,2,59938,1,9,0,10,3,4,0,0,0,43,21,1
28,2,263728,13,13,6,8,1,4,1,0,0,40,21,1
54,5,278230,14,10,0,12,3,4,0,10520,0,30,21,0
49,2,43910,1,9,6,10,2,4,0,0,0,30,21,1
47,2,190139,9,14,6,4,1,4,1,0,0,40,21,0
27,2,109001,14,10,6,8,1,4,1,0,0,49,21,1
42,0,159931,13,13,6,0,2,4,0,0,0,45,21,0
32,2,194987,1,9,6,10,2,3,0,0,0,40,21,1
32,0,87310,1,9,6,7,1,4,1,0,0,41,21,1
27,2,133937,9,14,4,1,0,4,1,0,0,40,21,1
29,2,207064,1,9,6,8,1,4,1,0,0,40,21,0
22,2,36011,10,11,4,0,4,4,1,0,0,30,21,1
41,4,168294,1,9,6,10,1,4,1,5178,0,40,21,0
49,0,194895,14,10,6,13,1,4,1,7298,0,40,21,0
58,5,49884,1,9,6,12,1,4,1,0,0,50,21,1
41,5,27305,1,9,6,12,1,4,1,7688,0,40,21,0
26,2,229977,15,5,6,8,1,4,1,0,0,35,21,1
21,2,64520,1,9,4,1,4,4,1,0,0,55,21,1
37,2,305379,13,13,6,4,1,4,1,0,0,50,21,0
23,2,202284,13,13,4,1,0,4,1,0,0,20,21,1
42,5,99185,14,10,6,4,1,4,1,0,0,40,21,0
25,2,159662,1,9,6,1,0,4,1,0,0,26,21,0
67,2,197865,14,10,0,10,4,4,0,0,0,40,21,1
41,0,175149,1,9,0,11,4,3,0,0,0,38,21,1
49,0,349633,9,14,6,0,2,4,0,0,0,50,21,0
18,2,242893,7,7,4,8,0,4,1,0,0,35,21,1
25,2,218667,8,3,6,13,0,4,1,0,0,40,21,1
43,3,144811,12,15,0,0,4,4,1,0,0,50,21,1
38,2,146091,5,16,6,4,2,4,0,99999,0,36,21,0
65,5,226215,13,13,6,1,1,4,1,0,0,15,21,1
66,2,114447,10,11,1,0,4,4,0,0,0,35,21,1
33,2,124187,7,7,4,11,4,3,1,0,0,60,21,1
51,2,147954,1,9,6,10,2,3,0,3411,0,38,21,1
27,6,64379,1,9,6,8,1,4,1,0,1740,40,21,1
17,2,156501,11,8,4,7,0,4,0,0,0,16,21,1
32,2,207668,13,13,6,4,1,4,1,15024,0,45,21,0
38,2,225707,1,9,6,5,1,4,1,0,0,40,7,0
43,0,115603,14,10,0,10,3,4,0,0,0,40,21,1
40,3,506329,5,16,6,0,1,1,1,0,0,40,4,0
63,2,275034,13,13,6,1,1,4,1,0,1740,35,21,1
42,2,56483,3,12,0,10,3,4,0,0,0,40,21,1
43,4,144778,13,13,4,4,4,4,1,0,0,40,21,0
41,0,297248,12,15,6,0,1,4,1,0,2415,45,21,0
17,2,137042,6,6,4,0,0,4,1,0,0,20,21,1
30,5,33308,1,9,4,8,4,4,1,0,0,40,21,1
30,2,158420,13,13,4,0,4,4,1,0,0,50,26,1
22,2,41763,14,10,4,7,4,4,1,0,0,25,21,1
28,2,149734,1,9,4,7,3,3,0,0,0,52,21,1
24,2,349691,14,10,4,1,5,3,0,0,0,40,21,1
47,2,185385,6,6,6,5,1,4,1,0,0,40,21,0
34,5,174463,10,11,4,12,4,4,1,0,0,50,21,1
26,2,236068,14,10,4,1,5,4,0,0,0,20,21,1
25,2,91334,10,11,6,4,1,4,1,0,0,75,21,1
28,2,33895,13,13,4,1,4,4,1,0,0,45,21,1
36,2,214816,1,9,4,8,4,4,0,0,0,40,21,1
24,2,229773,13,13,4,4,4,4,1,0,0,40,21,1
51,6,166386,13,13,6,4,2,1,0,0,0,35,4,1
44,2,266135,13,13,6,0,1,4,1,0,0,50,21,0
18,2,300379,11,8,4,10,0,4,1,0,0,12,21,1
54,4,392502,14,10,6,0,1,4,1,0,0,40,21,0
61,2,73809,14,10,0,10,4,4,0,0,0,40,21,1
51,2,193720,13,13,6,4,1,4,1,0,0,45,21,0
43,2,316183,0,4,6,5,1,4,1,0,0,40,21,1
51,2,162944,1,9,6,8,1,4,1,0,0,40,21,1
50,0,186888,1,9,6,4,2,3,0,0,0,40,21,0
24,2,192017,14,10,6,13,1,4,1,0,0,30,21,1
20,3,161978,14,10,6,7,1,4,1,0,0,20,21,1
52,2,202930,13,13,0,4,4,4,1,0,0,40,21,0
57,0,323309,0,4,0,7,4,4,1,0,0,40,21,1
49,6,197332,14,10,6,1,1,4,1,0,0,60,21,1
22,2,271274,7,7,4,1,4,4,0,0,0,40,21,1
38,2,174242,14,10,6,9,1,4,1,0,0,40,21,0
21,2,209483,14,10,4,1,0,4,0,0,0,20,21,1
39,4,99146,13,13,6,2,1,4,1,0,1887,60,21,0
52,5,102346,14,10,4,0,0,4,0,0,0,35,21,1
25,2,181666,3,12,4,9,0,4,0,0,0,40,21,1
50,2,207367,14,10,3,7,4,4,0,0,0,40,7,1
35,3,82622,14,10,6,4,1,4,1,0,0,80,21,1
50,2,202296,10,11,5,0,3,4,0,0,0,40,21,1
58,2,142182,1,9,6,8,1,4,1,0,0,25,21,1
48,4,94342,13,13,0,4,4,4,1,0,0,45,21,1
30,2,41493,14,10,0,10,4,4,0,0,0,35,11,1
18,2,181712,7,7,4,13,0,4,1,0,0,12,21,1
29,5,164607,1,9,6,8,1,4,1,0,0,40,21,1
52,5,41496,14,10,6,1,1,4,1,0,0,45,21,1
63,2,143098,1,9,6,1,1,4,1,4064,0,40,21,1
36,0,196529,9,14,6,0,2,4,0,0,0,40,21,0
24,2,157332,14,10,4,5,0,4,0,0,0,42,21,1
30,0,154935,3,12,4,2,4,3,1,0,0,40,21,1
23,2,223231,1,9,6,5,1,0,1,0,0,40,40,1
21,2,362589,13,13,4,7,0,4,0,0,0,20,21,1
28,2,94880,14,10,4,8,4,4,1,0,0,43,40,1
20,2,309580,1,9,4,10,0,4,1,0,0,40,21,1
18,2,130389,7,7,4,7,0,4,1,0,0,20,31,1
